realization,region,RRm_sem_ref_time-mean,ci_name,ci_frequency,standard_name,units,mid_month
nan_GERICS_nan_nan_nan_nan_sem_RRm,03402_03452_03457_Region_um_Emden,1.9694318,RRm,sem,precipitation,mm day-1,1
nan_GERICS_nan_nan_nan_nan_sem_RRm,03402_03452_03457_Region_um_Emden,1.6722896,RRm,sem,precipitation,mm day-1,4
nan_GERICS_nan_nan_nan_nan_sem_RRm,03402_03452_03457_Region_um_Emden,2.3323944,RRm,sem,precipitation,mm day-1,7
nan_GERICS_nan_nan_nan_nan_sem_RRm,03402_03452_03457_Region_um_Emden,2.455153,RRm,sem,precipitation,mm day-1,10
nan_GERICS_nan_nan_nan_nan_sem_RRm,03402_Emden,1.9598085,RRm,sem,precipitation,mm day-1,1
nan_GERICS_nan_nan_nan_nan_sem_RRm,03402_Emden,1.6537755,RRm,sem,precipitation,mm day-1,4
nan_GERICS_nan_nan_nan_nan_sem_RRm,03402_Emden,2.3056693,RRm,sem,precipitation,mm day-1,7
nan_GERICS_nan_nan_nan_nan_sem_RRm,03402_Emden,2.4206526,RRm,sem,precipitation,mm day-1,10
nan_GERICS_nan_nan_nan_nan_sem_RRm,03403_03458_03451_03461_Region_um_Oldenburg_(Oldenburg),1.9313995,RRm,sem,precipitation,mm day-1,1
nan_GERICS_nan_nan_nan_nan_sem_RRm,03403_03458_03451_03461_Region_um_Oldenburg_(Oldenburg),1.689508,RRm,sem,precipitation,mm day-1,4
nan_GERICS_nan_nan_nan_nan_sem_RRm,03403_03458_03451_03461_Region_um_Oldenburg_(Oldenburg),2.2987828,RRm,sem,precipitation,mm day-1,7
nan_GERICS_nan_nan_nan_nan_sem_RRm,03403_03458_03451_03461_Region_um_Oldenburg_(Oldenburg),2.1621401,RRm,sem,precipitation,mm day-1,10
nan_GERICS_nan_nan_nan_nan_sem_RRm,03403_Oldenburg (Oldb),2.0107167,RRm,sem,precipitation,mm day-1,1
nan_GERICS_nan_nan_nan_nan_sem_RRm,03403_Oldenburg (Oldb),1.7326572,RRm,sem,precipitation,mm day-1,4
nan_GERICS_nan_nan_nan_nan_sem_RRm,03403_Oldenburg (Oldb),2.3513725,RRm,sem,precipitation,mm day-1,7
nan_GERICS_nan_nan_nan_nan_sem_RRm,03403_Oldenburg (Oldb),2.1870034,RRm,sem,precipitation,mm day-1,10
nan_GERICS_nan_nan_nan_nan_sem_RRm,03404_03459_05566_Region_um_Osnabrück,2.1948512,RRm,sem,precipitation,mm day-1,1
nan_GERICS_nan_nan_nan_nan_sem_RRm,03404_03459_05566_Region_um_Osnabrück,1.8131713,RRm,sem,precipitation,mm day-1,4
nan_GERICS_nan_nan_nan_nan_sem_RRm,03404_03459_05566_Region_um_Osnabrück,2.2519562,RRm,sem,precipitation,mm day-1,7
nan_GERICS_nan_nan_nan_nan_sem_RRm,03404_03459_05566_Region_um_Osnabrück,2.205964,RRm,sem,precipitation,mm day-1,10
nan_GERICS_nan_nan_nan_nan_sem_RRm,03404_Osnabrück,2.3605528,RRm,sem,precipitation,mm day-1,1
nan_GERICS_nan_nan_nan_nan_sem_RRm,03404_Osnabrück,1.9016201,RRm,sem,precipitation,mm day-1,4
nan_GERICS_nan_nan_nan_nan_sem_RRm,03404_Osnabrück,2.366881,RRm,sem,precipitation,mm day-1,7
nan_GERICS_nan_nan_nan_nan_sem_RRm,03404_Osnabrück,2.288505,RRm,sem,precipitation,mm day-1,10
nan_GERICS_nan_nan_nan_nan_sem_RRm,03405_03455_Region_um_Wilhelmshaven,2.021587,RRm,sem,precipitation,mm day-1,1
nan_GERICS_nan_nan_nan_nan_sem_RRm,03405_03455_Region_um_Wilhelmshaven,1.718844,RRm,sem,precipitation,mm day-1,4
nan_GERICS_nan_nan_nan_nan_sem_RRm,03405_03455_Region_um_Wilhelmshaven,2.39065,RRm,sem,precipitation,mm day-1,7
nan_GERICS_nan_nan_nan_nan_sem_RRm,03405_03455_Region_um_Wilhelmshaven,2.5368857,RRm,sem,precipitation,mm day-1,10
nan_GERICS_nan_nan_nan_nan_sem_RRm,03405_Wilhelmshaven,2.0782685,RRm,sem,precipitation,mm day-1,1
nan_GERICS_nan_nan_nan_nan_sem_RRm,03405_Wilhelmshaven,1.7523383,RRm,sem,precipitation,mm day-1,4
nan_GERICS_nan_nan_nan_nan_sem_RRm,03405_Wilhelmshaven,2.4431763,RRm,sem,precipitation,mm day-1,7
nan_GERICS_nan_nan_nan_nan_sem_RRm,03405_Wilhelmshaven,2.592537,RRm,sem,precipitation,mm day-1,10
nan_GERICS_nan_nan_nan_nan_sem_RRm,03451_Ammerland,2.038032,RRm,sem,precipitation,mm day-1,1
nan_GERICS_nan_nan_nan_nan_sem_RRm,03451_Ammerland,1.731205,RRm,sem,precipitation,mm day-1,4
nan_GERICS_nan_nan_nan_nan_sem_RRm,03451_Ammerland,2.3611174,RRm,sem,precipitation,mm day-1,7
nan_GERICS_nan_nan_nan_nan_sem_RRm,03451_Ammerland,2.2970428,RRm,sem,precipitation,mm day-1,10
nan_GERICS_nan_nan_nan_nan_sem_RRm,03452_Aurich,1.9986839,RRm,sem,precipitation,mm day-1,1
nan_GERICS_nan_nan_nan_nan_sem_RRm,03452_Aurich,1.670272,RRm,sem,precipitation,mm day-1,4
nan_GERICS_nan_nan_nan_nan_sem_RRm,03452_Aurich,2.335264,RRm,sem,precipitation,mm day-1,7
nan_GERICS_nan_nan_nan_nan_sem_RRm,03452_Aurich,2.5991898,RRm,sem,precipitation,mm day-1,10
nan_GERICS_nan_nan_nan_nan_sem_RRm,03453_Cloppenburg,2.0495737,RRm,sem,precipitation,mm day-1,1
nan_GERICS_nan_nan_nan_nan_sem_RRm,03453_Cloppenburg,1.7505447,RRm,sem,precipitation,mm day-1,4
nan_GERICS_nan_nan_nan_nan_sem_RRm,03453_Cloppenburg,2.345607,RRm,sem,precipitation,mm day-1,7
nan_GERICS_nan_nan_nan_nan_sem_RRm,03453_Cloppenburg,2.176678,RRm,sem,precipitation,mm day-1,10
nan_GERICS_nan_nan_nan_nan_sem_RRm,03454_Emsland,2.0133412,RRm,sem,precipitation,mm day-1,1
nan_GERICS_nan_nan_nan_nan_sem_RRm,03454_Emsland,1.7216688,RRm,sem,precipitation,mm day-1,4
nan_GERICS_nan_nan_nan_nan_sem_RRm,03454_Emsland,2.3161993,RRm,sem,precipitation,mm day-1,7
nan_GERICS_nan_nan_nan_nan_sem_RRm,03454_Emsland,2.1827774,RRm,sem,precipitation,mm day-1,10
nan_GERICS_nan_nan_nan_nan_sem_RRm,03455_Friesland,2.0144362,RRm,sem,precipitation,mm day-1,1
nan_GERICS_nan_nan_nan_nan_sem_RRm,03455_Friesland,1.7146186,RRm,sem,precipitation,mm day-1,4
nan_GERICS_nan_nan_nan_nan_sem_RRm,03455_Friesland,2.3840234,RRm,sem,precipitation,mm day-1,7
nan_GERICS_nan_nan_nan_nan_sem_RRm,03455_Friesland,2.5298645,RRm,sem,precipitation,mm day-1,10
nan_GERICS_nan_nan_nan_nan_sem_RRm,03456_Grafschaft Bentheim,2.1344562,RRm,sem,precipitation,mm day-1,1
nan_GERICS_nan_nan_nan_nan_sem_RRm,03456_Grafschaft Bentheim,1.7837236,RRm,sem,precipitation,mm day-1,4
nan_GERICS_nan_nan_nan_nan_sem_RRm,03456_Grafschaft Bentheim,2.2734525,RRm,sem,precipitation,mm day-1,7
nan_GERICS_nan_nan_nan_nan_sem_RRm,03456_Grafschaft Bentheim,2.253186,RRm,sem,precipitation,mm day-1,10
nan_GERICS_nan_nan_nan_nan_sem_RRm,03457_Leer,1.9360441,RRm,sem,precipitation,mm day-1,1
nan_GERICS_nan_nan_nan_nan_sem_RRm,03457_Leer,1.6766622,RRm,sem,precipitation,mm day-1,4
nan_GERICS_nan_nan_nan_nan_sem_RRm,03457_Leer,2.3319008,RRm,sem,precipitation,mm day-1,7
nan_GERICS_nan_nan_nan_nan_sem_RRm,03457_Leer,2.2893624,RRm,sem,precipitation,mm day-1,10
nan_GERICS_nan_nan_nan_nan_sem_RRm,03458_Oldenburg,1.9079951,RRm,sem,precipitation,mm day-1,1
nan_GERICS_nan_nan_nan_nan_sem_RRm,03458_Oldenburg,1.683293,RRm,sem,precipitation,mm day-1,4
nan_GERICS_nan_nan_nan_nan_sem_RRm,03458_Oldenburg,2.2601807,RRm,sem,precipitation,mm day-1,7
nan_GERICS_nan_nan_nan_nan_sem_RRm,03458_Oldenburg,2.038548,RRm,sem,precipitation,mm day-1,10
nan_GERICS_nan_nan_nan_nan_sem_RRm,03459_Osnabrück,2.2209227,RRm,sem,precipitation,mm day-1,1
nan_GERICS_nan_nan_nan_nan_sem_RRm,03459_Osnabrück,1.8258023,RRm,sem,precipitation,mm day-1,4
nan_GERICS_nan_nan_nan_nan_sem_RRm,03459_Osnabrück,2.2783117,RRm,sem,precipitation,mm day-1,7
nan_GERICS_nan_nan_nan_nan_sem_RRm,03459_Osnabrück,2.205795,RRm,sem,precipitation,mm day-1,10
nan_GERICS_nan_nan_nan_nan_sem_RRm,03460_Vechta,1.9642833,RRm,sem,precipitation,mm day-1,1
nan_GERICS_nan_nan_nan_nan_sem_RRm,03460_Vechta,1.6743821,RRm,sem,precipitation,mm day-1,4
nan_GERICS_nan_nan_nan_nan_sem_RRm,03460_Vechta,2.2284772,RRm,sem,precipitation,mm day-1,7
nan_GERICS_nan_nan_nan_nan_sem_RRm,03460_Vechta,2.0206556,RRm,sem,precipitation,mm day-1,10
nan_GERICS_nan_nan_nan_nan_sem_RRm,03461_Wesermarsch,1.8528574,RRm,sem,precipitation,mm day-1,1
nan_GERICS_nan_nan_nan_nan_sem_RRm,03461_Wesermarsch,1.6532218,RRm,sem,precipitation,mm day-1,4
nan_GERICS_nan_nan_nan_nan_sem_RRm,03461_Wesermarsch,2.2852616,RRm,sem,precipitation,mm day-1,7
nan_GERICS_nan_nan_nan_nan_sem_RRm,03461_Wesermarsch,2.1984339,RRm,sem,precipitation,mm day-1,10
nan_GERICS_nan_nan_nan_nan_sem_RRm,03462_Wittmund,2.0299284,RRm,sem,precipitation,mm day-1,1
nan_GERICS_nan_nan_nan_nan_sem_RRm,03462_Wittmund,1.6962618,RRm,sem,precipitation,mm day-1,4
nan_GERICS_nan_nan_nan_nan_sem_RRm,03462_Wittmund,2.374867,RRm,sem,precipitation,mm day-1,7
nan_GERICS_nan_nan_nan_nan_sem_RRm,03462_Wittmund,2.6647804,RRm,sem,precipitation,mm day-1,10
nan_GERICS_nan_nan_nan_nan_sem_RRm,04011_03361_03251_03401_03461_03356_03352_04012_Region_um_Bremen,1.8793951,RRm,sem,precipitation,mm day-1,1
nan_GERICS_nan_nan_nan_nan_sem_RRm,04011_03361_03251_03401_03461_03356_03352_04012_Region_um_Bremen,1.6424754,RRm,sem,precipitation,mm day-1,4
nan_GERICS_nan_nan_nan_nan_sem_RRm,04011_03361_03251_03401_03461_03356_03352_04012_Region_um_Bremen,2.2657335,RRm,sem,precipitation,mm day-1,7
nan_GERICS_nan_nan_nan_nan_sem_RRm,04011_03361_03251_03401_03461_03356_03352_04012_Region_um_Bremen,2.1183286,RRm,sem,precipitation,mm day-1,10
nan_GERICS_nan_nan_nan_nan_sem_RRm,04011_Bremen,1.795606,RRm,sem,precipitation,mm day-1,1
nan_GERICS_nan_nan_nan_nan_sem_RRm,04011_Bremen,1.6270837,RRm,sem,precipitation,mm day-1,4
nan_GERICS_nan_nan_nan_nan_sem_RRm,04011_Bremen,2.222999,RRm,sem,precipitation,mm day-1,7
nan_GERICS_nan_nan_nan_nan_sem_RRm,04011_Bremen,1.9677533,RRm,sem,precipitation,mm day-1,10
nan_GERICS_nan_nan_nan_nan_sem_RRm,04012_03352_03461_Region_um_Bremerhaven,1.9392926,RRm,sem,precipitation,mm day-1,1
nan_GERICS_nan_nan_nan_nan_sem_RRm,04012_03352_03461_Region_um_Bremerhaven,1.6736554,RRm,sem,precipitation,mm day-1,4
nan_GERICS_nan_nan_nan_nan_sem_RRm,04012_03352_03461_Region_um_Bremerhaven,2.3769329,RRm,sem,precipitation,mm day-1,7
nan_GERICS_nan_nan_nan_nan_sem_RRm,04012_03352_03461_Region_um_Bremerhaven,2.3871675,RRm,sem,precipitation,mm day-1,10
nan_GERICS_nan_nan_nan_nan_sem_RRm,04012_Bremerhaven,1.7749976,RRm,sem,precipitation,mm day-1,1
nan_GERICS_nan_nan_nan_nan_sem_RRm,04012_Bremerhaven,1.5830917,RRm,sem,precipitation,mm day-1,4
nan_GERICS_nan_nan_nan_nan_sem_RRm,04012_Bremerhaven,2.3312814,RRm,sem,precipitation,mm day-1,7
nan_GERICS_nan_nan_nan_nan_sem_RRm,04012_Bremerhaven,2.2531161,RRm,sem,precipitation,mm day-1,10
nan_GERICS_nan_nan_nan_nan_sem_RRm,05111_05162_05158_05112_Region_um_Düsseldorf,2.1463854,RRm,sem,precipitation,mm day-1,1
nan_GERICS_nan_nan_nan_nan_sem_RRm,05111_05162_05158_05112_Region_um_Düsseldorf,1.9918702,RRm,sem,precipitation,mm day-1,4
nan_GERICS_nan_nan_nan_nan_sem_RRm,05111_05162_05158_05112_Region_um_Düsseldorf,2.3521757,RRm,sem,precipitation,mm day-1,7
nan_GERICS_nan_nan_nan_nan_sem_RRm,05111_05162_05158_05112_Region_um_Düsseldorf,2.1723053,RRm,sem,precipitation,mm day-1,10
nan_GERICS_nan_nan_nan_nan_sem_RRm,05111_Düsseldorf,2.0934694,RRm,sem,precipitation,mm day-1,1
nan_GERICS_nan_nan_nan_nan_sem_RRm,05111_Düsseldorf,1.9748784,RRm,sem,precipitation,mm day-1,4
nan_GERICS_nan_nan_nan_nan_sem_RRm,05111_Düsseldorf,2.337863,RRm,sem,precipitation,mm day-1,7
nan_GERICS_nan_nan_nan_nan_sem_RRm,05111_Düsseldorf,2.1349175,RRm,sem,precipitation,mm day-1,10
nan_GERICS_nan_nan_nan_nan_sem_RRm,05112_05114_05119_05117_05170_05158_05111_Region_um_Duisburg,2.1688185,RRm,sem,precipitation,mm day-1,1
nan_GERICS_nan_nan_nan_nan_sem_RRm,05112_05114_05119_05117_05170_05158_05111_Region_um_Duisburg,1.9633663,RRm,sem,precipitation,mm day-1,4
nan_GERICS_nan_nan_nan_nan_sem_RRm,05112_05114_05119_05117_05170_05158_05111_Region_um_Duisburg,2.3017972,RRm,sem,precipitation,mm day-1,7
nan_GERICS_nan_nan_nan_nan_sem_RRm,05112_05114_05119_05117_05170_05158_05111_Region_um_Duisburg,2.21043,RRm,sem,precipitation,mm day-1,10
nan_GERICS_nan_nan_nan_nan_sem_RRm,05112_Duisburg,2.1171186,RRm,sem,precipitation,mm day-1,1
nan_GERICS_nan_nan_nan_nan_sem_RRm,05112_Duisburg,1.9249178,RRm,sem,precipitation,mm day-1,4
nan_GERICS_nan_nan_nan_nan_sem_RRm,05112_Duisburg,2.25958,RRm,sem,precipitation,mm day-1,7
nan_GERICS_nan_nan_nan_nan_sem_RRm,05112_Duisburg,2.1361053,RRm,sem,precipitation,mm day-1,10
nan_GERICS_nan_nan_nan_nan_sem_RRm,05113_05119_05117_05513_05512_05158_05911_05954_05562_05513_05916_Region_um_Essen,2.4691484,RRm,sem,precipitation,mm day-1,1
nan_GERICS_nan_nan_nan_nan_sem_RRm,05113_05119_05117_05513_05512_05158_05911_05954_05562_05513_05916_Region_um_Essen,2.1126223,RRm,sem,precipitation,mm day-1,4
nan_GERICS_nan_nan_nan_nan_sem_RRm,05113_05119_05117_05513_05512_05158_05911_05954_05562_05513_05916_Region_um_Essen,2.5023181,RRm,sem,precipitation,mm day-1,7
nan_GERICS_nan_nan_nan_nan_sem_RRm,05113_05119_05117_05513_05512_05158_05911_05954_05562_05513_05916_Region_um_Essen,2.4240036,RRm,sem,precipitation,mm day-1,10
nan_GERICS_nan_nan_nan_nan_sem_RRm,05113_Essen,2.4310338,RRm,sem,precipitation,mm day-1,1
nan_GERICS_nan_nan_nan_nan_sem_RRm,05113_Essen,2.1381118,RRm,sem,precipitation,mm day-1,4
nan_GERICS_nan_nan_nan_nan_sem_RRm,05113_Essen,2.528344,RRm,sem,precipitation,mm day-1,7
nan_GERICS_nan_nan_nan_nan_sem_RRm,05113_Essen,2.406253,RRm,sem,precipitation,mm day-1,10
nan_GERICS_nan_nan_nan_nan_sem_RRm,05114_05112_05162_05166_05170_Region_um_Krefeld,2.0138733,RRm,sem,precipitation,mm day-1,1
nan_GERICS_nan_nan_nan_nan_sem_RRm,05114_05112_05162_05166_05170_Region_um_Krefeld,1.883782,RRm,sem,precipitation,mm day-1,4
nan_GERICS_nan_nan_nan_nan_sem_RRm,05114_05112_05162_05166_05170_Region_um_Krefeld,2.1892653,RRm,sem,precipitation,mm day-1,7
nan_GERICS_nan_nan_nan_nan_sem_RRm,05114_05112_05162_05166_05170_Region_um_Krefeld,2.0699313,RRm,sem,precipitation,mm day-1,10
nan_GERICS_nan_nan_nan_nan_sem_RRm,05114_Krefeld,2.0303361,RRm,sem,precipitation,mm day-1,1
nan_GERICS_nan_nan_nan_nan_sem_RRm,05114_Krefeld,1.9223399,RRm,sem,precipitation,mm day-1,4
nan_GERICS_nan_nan_nan_nan_sem_RRm,05114_Krefeld,2.1956055,RRm,sem,precipitation,mm day-1,7
nan_GERICS_nan_nan_nan_nan_sem_RRm,05114_Krefeld,2.0437195,RRm,sem,precipitation,mm day-1,10
nan_GERICS_nan_nan_nan_nan_sem_RRm,05116_05370_05166_05162_Region_um_Mönchengladbach,1.920906,RRm,sem,precipitation,mm day-1,1
nan_GERICS_nan_nan_nan_nan_sem_RRm,05116_05370_05166_05162_Region_um_Mönchengladbach,1.87011,RRm,sem,precipitation,mm day-1,4
nan_GERICS_nan_nan_nan_nan_sem_RRm,05116_05370_05166_05162_Region_um_Mönchengladbach,2.1749926,RRm,sem,precipitation,mm day-1,7
nan_GERICS_nan_nan_nan_nan_sem_RRm,05116_05370_05166_05162_Region_um_Mönchengladbach,1.9670775,RRm,sem,precipitation,mm day-1,10
nan_GERICS_nan_nan_nan_nan_sem_RRm,05116_Mönchengladbach,1.9285301,RRm,sem,precipitation,mm day-1,1
nan_GERICS_nan_nan_nan_nan_sem_RRm,05116_Mönchengladbach,1.8989047,RRm,sem,precipitation,mm day-1,4
nan_GERICS_nan_nan_nan_nan_sem_RRm,05116_Mönchengladbach,2.1414592,RRm,sem,precipitation,mm day-1,7
nan_GERICS_nan_nan_nan_nan_sem_RRm,05116_Mönchengladbach,1.9580697,RRm,sem,precipitation,mm day-1,10
nan_GERICS_nan_nan_nan_nan_sem_RRm,05117_05112_05158_05119_05113_Region_um_Mülheim_an_der_Ruhr,2.3641179,RRm,sem,precipitation,mm day-1,1
nan_GERICS_nan_nan_nan_nan_sem_RRm,05117_05112_05158_05119_05113_Region_um_Mülheim_an_der_Ruhr,2.1003683,RRm,sem,precipitation,mm day-1,4
nan_GERICS_nan_nan_nan_nan_sem_RRm,05117_05112_05158_05119_05113_Region_um_Mülheim_an_der_Ruhr,2.4881275,RRm,sem,precipitation,mm day-1,7
nan_GERICS_nan_nan_nan_nan_sem_RRm,05117_05112_05158_05119_05113_Region_um_Mülheim_an_der_Ruhr,2.3534937,RRm,sem,precipitation,mm day-1,10
nan_GERICS_nan_nan_nan_nan_sem_RRm,05117_Mülheim an der Ruhr,2.27811,RRm,sem,precipitation,mm day-1,1
nan_GERICS_nan_nan_nan_nan_sem_RRm,05117_Mülheim an der Ruhr,2.0537152,RRm,sem,precipitation,mm day-1,4
nan_GERICS_nan_nan_nan_nan_sem_RRm,05117_Mülheim an der Ruhr,2.4383924,RRm,sem,precipitation,mm day-1,7
nan_GERICS_nan_nan_nan_nan_sem_RRm,05117_Mülheim an der Ruhr,2.2825348,RRm,sem,precipitation,mm day-1,10
nan_GERICS_nan_nan_nan_nan_sem_RRm,05119_05170_05512_05113_05117_05112_Region_um_Oberhausen,2.1410174,RRm,sem,precipitation,mm day-1,1
nan_GERICS_nan_nan_nan_nan_sem_RRm,05119_05170_05512_05113_05117_05112_Region_um_Oberhausen,1.927049,RRm,sem,precipitation,mm day-1,4
nan_GERICS_nan_nan_nan_nan_sem_RRm,05119_05170_05512_05113_05117_05112_Region_um_Oberhausen,2.2564452,RRm,sem,precipitation,mm day-1,7
nan_GERICS_nan_nan_nan_nan_sem_RRm,05119_05170_05512_05113_05117_05112_Region_um_Oberhausen,2.1913652,RRm,sem,precipitation,mm day-1,10
nan_GERICS_nan_nan_nan_nan_sem_RRm,05119_Oberhausen,2.2094395,RRm,sem,precipitation,mm day-1,1
nan_GERICS_nan_nan_nan_nan_sem_RRm,05119_Oberhausen,1.978027,RRm,sem,precipitation,mm day-1,4
nan_GERICS_nan_nan_nan_nan_sem_RRm,05119_Oberhausen,2.3400512,RRm,sem,precipitation,mm day-1,7
nan_GERICS_nan_nan_nan_nan_sem_RRm,05119_Oberhausen,2.2259772,RRm,sem,precipitation,mm day-1,10
nan_GERICS_nan_nan_nan_nan_sem_RRm,05120_05124_05122_05378_05374_Region_um_Remscheid,3.688611,RRm,sem,precipitation,mm day-1,1
nan_GERICS_nan_nan_nan_nan_sem_RRm,05120_05124_05122_05378_05374_Region_um_Remscheid,2.8026316,RRm,sem,precipitation,mm day-1,4
nan_GERICS_nan_nan_nan_nan_sem_RRm,05120_05124_05122_05378_05374_Region_um_Remscheid,3.027553,RRm,sem,precipitation,mm day-1,7
nan_GERICS_nan_nan_nan_nan_sem_RRm,05120_05124_05122_05378_05374_Region_um_Remscheid,3.3538187,RRm,sem,precipitation,mm day-1,10
nan_GERICS_nan_nan_nan_nan_sem_RRm,05120_Remscheid,4.0294456,RRm,sem,precipitation,mm day-1,1
nan_GERICS_nan_nan_nan_nan_sem_RRm,05120_Remscheid,2.9817903,RRm,sem,precipitation,mm day-1,4
nan_GERICS_nan_nan_nan_nan_sem_RRm,05120_Remscheid,3.2152915,RRm,sem,precipitation,mm day-1,7
nan_GERICS_nan_nan_nan_nan_sem_RRm,05120_Remscheid,3.6660438,RRm,sem,precipitation,mm day-1,10
nan_GERICS_nan_nan_nan_nan_sem_RRm,05122_05158_05124_05378_05120_Region_um_Solingen,3.0669572,RRm,sem,precipitation,mm day-1,1
nan_GERICS_nan_nan_nan_nan_sem_RRm,05122_05158_05124_05378_05120_Region_um_Solingen,2.5235224,RRm,sem,precipitation,mm day-1,4
nan_GERICS_nan_nan_nan_nan_sem_RRm,05122_05158_05124_05378_05120_Region_um_Solingen,2.8867514,RRm,sem,precipitation,mm day-1,7
nan_GERICS_nan_nan_nan_nan_sem_RRm,05122_05158_05124_05378_05120_Region_um_Solingen,2.9358978,RRm,sem,precipitation,mm day-1,10
nan_GERICS_nan_nan_nan_nan_sem_RRm,05122_Solingen,3.013707,RRm,sem,precipitation,mm day-1,1
nan_GERICS_nan_nan_nan_nan_sem_RRm,05122_Solingen,2.508348,RRm,sem,precipitation,mm day-1,4
nan_GERICS_nan_nan_nan_nan_sem_RRm,05122_Solingen,2.9131377,RRm,sem,precipitation,mm day-1,7
nan_GERICS_nan_nan_nan_nan_sem_RRm,05122_Solingen,2.9335206,RRm,sem,precipitation,mm day-1,10
nan_GERICS_nan_nan_nan_nan_sem_RRm,05124_05122_05120_05158_05954_05374_Region_um_Wuppertal,3.435641,RRm,sem,precipitation,mm day-1,1
nan_GERICS_nan_nan_nan_nan_sem_RRm,05124_05122_05120_05158_05954_05374_Region_um_Wuppertal,2.653305,RRm,sem,precipitation,mm day-1,4
nan_GERICS_nan_nan_nan_nan_sem_RRm,05124_05122_05120_05158_05954_05374_Region_um_Wuppertal,2.9006085,RRm,sem,precipitation,mm day-1,7
nan_GERICS_nan_nan_nan_nan_sem_RRm,05124_05122_05120_05158_05954_05374_Region_um_Wuppertal,3.142866,RRm,sem,precipitation,mm day-1,10
nan_GERICS_nan_nan_nan_nan_sem_RRm,05124_Wuppertal,3.509891,RRm,sem,precipitation,mm day-1,1
nan_GERICS_nan_nan_nan_nan_sem_RRm,05124_Wuppertal,2.7400296,RRm,sem,precipitation,mm day-1,4
nan_GERICS_nan_nan_nan_nan_sem_RRm,05124_Wuppertal,3.0291448,RRm,sem,precipitation,mm day-1,7
nan_GERICS_nan_nan_nan_nan_sem_RRm,05124_Wuppertal,3.2549741,RRm,sem,precipitation,mm day-1,10
nan_GERICS_nan_nan_nan_nan_sem_RRm,05154_Kleve,1.9911243,RRm,sem,precipitation,mm day-1,1
nan_GERICS_nan_nan_nan_nan_sem_RRm,05154_Kleve,1.8251603,RRm,sem,precipitation,mm day-1,4
nan_GERICS_nan_nan_nan_nan_sem_RRm,05154_Kleve,2.1153479,RRm,sem,precipitation,mm day-1,7
nan_GERICS_nan_nan_nan_nan_sem_RRm,05154_Kleve,2.106456,RRm,sem,precipitation,mm day-1,10
nan_GERICS_nan_nan_nan_nan_sem_RRm,05158_Mettmann,2.520092,RRm,sem,precipitation,mm day-1,1
nan_GERICS_nan_nan_nan_nan_sem_RRm,05158_Mettmann,2.2150857,RRm,sem,precipitation,mm day-1,4
nan_GERICS_nan_nan_nan_nan_sem_RRm,05158_Mettmann,2.637472,RRm,sem,precipitation,mm day-1,7
nan_GERICS_nan_nan_nan_nan_sem_RRm,05158_Mettmann,2.4911947,RRm,sem,precipitation,mm day-1,10
nan_GERICS_nan_nan_nan_nan_sem_RRm,05162_Rhein-Kreis Neuss,1.9109538,RRm,sem,precipitation,mm day-1,1
nan_GERICS_nan_nan_nan_nan_sem_RRm,05162_Rhein-Kreis Neuss,1.8659668,RRm,sem,precipitation,mm day-1,4
nan_GERICS_nan_nan_nan_nan_sem_RRm,05162_Rhein-Kreis Neuss,2.191307,RRm,sem,precipitation,mm day-1,7
nan_GERICS_nan_nan_nan_nan_sem_RRm,05162_Rhein-Kreis Neuss,1.9730451,RRm,sem,precipitation,mm day-1,10
nan_GERICS_nan_nan_nan_nan_sem_RRm,05166_Viersen,1.9803829,RRm,sem,precipitation,mm day-1,1
nan_GERICS_nan_nan_nan_nan_sem_RRm,05166_Viersen,1.9074785,RRm,sem,precipitation,mm day-1,4
nan_GERICS_nan_nan_nan_nan_sem_RRm,05166_Viersen,2.191708,RRm,sem,precipitation,mm day-1,7
nan_GERICS_nan_nan_nan_nan_sem_RRm,05166_Viersen,2.0053675,RRm,sem,precipitation,mm day-1,10
nan_GERICS_nan_nan_nan_nan_sem_RRm,05170_Wesel,2.0630393,RRm,sem,precipitation,mm day-1,1
nan_GERICS_nan_nan_nan_nan_sem_RRm,05170_Wesel,1.8665825,RRm,sem,precipitation,mm day-1,4
nan_GERICS_nan_nan_nan_nan_sem_RRm,05170_Wesel,2.1701462,RRm,sem,precipitation,mm day-1,7
nan_GERICS_nan_nan_nan_nan_sem_RRm,05170_Wesel,2.1463523,RRm,sem,precipitation,mm day-1,10
nan_GERICS_nan_nan_nan_nan_sem_RRm,05314_05382_Region_um_Bonn,2.1296637,RRm,sem,precipitation,mm day-1,1
nan_GERICS_nan_nan_nan_nan_sem_RRm,05314_05382_Region_um_Bonn,2.037335,RRm,sem,precipitation,mm day-1,4
nan_GERICS_nan_nan_nan_nan_sem_RRm,05314_05382_Region_um_Bonn,2.4333813,RRm,sem,precipitation,mm day-1,7
nan_GERICS_nan_nan_nan_nan_sem_RRm,05314_05382_Region_um_Bonn,2.2349,RRm,sem,precipitation,mm day-1,10
nan_GERICS_nan_nan_nan_nan_sem_RRm,05314_Bonn,1.56142,RRm,sem,precipitation,mm day-1,1
nan_GERICS_nan_nan_nan_nan_sem_RRm,05314_Bonn,1.7213093,RRm,sem,precipitation,mm day-1,4
nan_GERICS_nan_nan_nan_nan_sem_RRm,05314_Bonn,2.179379,RRm,sem,precipitation,mm day-1,7
